age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,gender,capital-gain,capital-loss,hours-per-week,native-country,income
28,3,141957,11.0,12,2,12,0,4,1,0,1887,70,38,1.0
26,3,222637,5.0,6,4,2,1,4,1,0,0,55,32,0.0
27,3,118230,9.0,10,4,0,3,4,0,0,0,40,38,0.0
59,3,174040,9.0,10,0,9,4,4,1,0,0,40,38,0.0
64,6,105748,8.0,9,2,4,0,4,1,0,0,40,38,0.0
90,5,82628,8.0,9,4,3,1,4,1,2964,0,12,38,0.0
51,3,205100,9.0,10,0,11,1,4,0,0,0,45,38,1.0
36,3,107916,8.0,9,2,13,0,4,1,0,2002,40,38,0.0
39,3,130620,3.0,4,3,6,4,3,0,0,0,40,5,0.0
30,8,361817,8.0,9,4,14,3,4,1,0,0,25,38,0.0
47,5,235646,13.0,14,2,9,0,4,1,0,0,40,38,1.0
32,3,53277,13.0,14,2,3,0,4,1,0,0,60,38,1.0
24,3,456460,11.0,12,2,0,5,4,0,0,0,40,38,0.0
23,3,293091,8.0,9,4,11,3,4,1,0,0,30,38,0.0
62,3,210935,8.0,9,2,7,0,4,1,0,0,20,38,0.0
48,8,199763,9.0,10,2,14,5,4,0,0,0,20,38,0.0
62,8,223447,7.0,8,0,14,1,4,1,0,0,40,1,0.0
35,5,233533,12.0,13,5,2,1,4,1,0,0,65,38,0.0
27,3,95647,12.0,13,4,9,3,1,1,0,0,40,38,0.0
49,3,199763,9.0,10,0,6,1,4,0,0,0,35,38,0.0
18,3,74539,5.0,6,4,11,1,4,1,0,0,20,38,0.0
19,3,84610,9.0,10,4,7,3,4,0,0,0,30,38,0.0
63,4,96930,11.0,12,2,11,0,4,1,0,0,40,38,1.0
54,3,115602,8.0,9,2,7,5,2,0,0,0,40,38,0.0
24,3,237341,9.0,10,2,9,5,4,0,0,0,40,38,1.0
61,3,143800,5.0,6,2,13,0,4,1,0,0,50,38,1.0
50,4,163921,8.0,9,2,11,0,4,1,0,0,48,38,1.0
36,3,68273,12.0,13,2,11,0,4,1,0,0,40,38,1.0
21,3,113163,9.0,10,4,0,3,4,1,0,0,50,38,0.0
38,4,478829,15.0,15,2,9,0,4,1,99999,0,50,38,1.0
30,3,345705,9.0,10,2,3,2,4,1,0,0,40,38,0.0
22,3,385077,8.0,9,4,2,3,4,1,2907,0,40,38,0.0
33,3,192286,9.0,10,0,0,1,1,0,0,0,52,38,0.0
39,1,236391,8.0,9,2,6,0,4,1,0,0,38,38,1.0
42,3,106679,8.0,9,2,2,0,4,1,0,0,50,38,1.0
47,8,308242,8.0,9,2,14,0,4,1,0,0,40,38,0.0
42,1,46094,12.0,13,0,13,1,4,1,0,0,33,38,0.0
29,3,194940,12.0,13,2,3,0,4,1,0,0,40,38,0.0
35,3,341643,12.0,13,4,11,1,4,1,0,0,55,38,0.0
23,3,210474,9.0,10,4,7,3,4,0,0,0,30,38,0.0
28,3,76313,9.0,10,2,2,0,0,1,0,0,60,38,0.0
34,3,115858,8.0,9,0,0,3,4,0,0,0,40,38,0.0
40,3,55191,9.0,10,4,0,1,2,0,0,0,40,38,0.0
67,5,364862,8.0,9,6,7,1,4,0,0,0,30,38,0.0
49,3,334787,8.0,9,2,7,0,4,1,0,0,40,38,0.0
34,3,205733,8.0,9,4,0,1,4,0,0,0,40,38,0.0
60,8,120163,12.0,13,2,14,0,4,1,0,0,40,38,0.0
26,3,333677,12.0,13,4,3,3,4,1,2463,0,35,38,0.0
25,3,208591,8.0,9,4,6,3,4,1,0,0,40,38,0.0
40,3,341204,9.0,10,0,3,4,4,0,1831,0,30,38,0.0
56,5,115422,8.0,9,2,4,0,4,1,0,0,40,38,0.0
35,4,111319,11.0,12,2,11,0,4,1,0,1887,45,38,1.0
54,3,816750,8.0,9,2,2,0,4,1,0,2051,40,38,0.0
25,3,167835,12.0,13,4,3,1,4,0,3325,0,40,38,0.0
28,3,92262,12.0,13,2,11,0,4,1,0,0,40,38,0.0
31,3,91964,12.0,13,4,3,1,4,1,0,0,40,38,0.0
45,3,107682,8.0,9,0,0,4,4,0,0,0,40,38,0.0
52,6,135388,8.0,9,2,2,0,4,1,5013,0,40,38,0.0
39,5,597843,13.0,14,4,9,1,4,0,0,0,50,3,0.0
19,3,389942,8.0,9,4,11,1,4,1,0,0,40,38,0.0
23,3,442274,7.0,8,4,0,4,4,1,0,0,40,38,0.0
23,3,595461,3.0,4,4,2,1,4,1,0,0,40,25,0.0
52,3,284329,10.0,11,2,9,0,4,1,15024,0,40,38,1.0
33,5,127894,15.0,15,2,9,0,4,1,0,0,60,38,1.0
35,3,196899,12.0,13,4,5,1,1,0,0,0,50,13,0.0
58,3,212534,8.0,9,2,2,0,4,1,0,0,40,38,0.0
61,3,71209,8.0,9,2,2,0,4,1,0,0,45,38,1.0
39,3,237943,12.0,13,2,3,0,4,1,99999,0,70,38,1.0
38,3,190759,6.0,7,2,2,0,4,1,0,0,40,38,0.0
59,3,100313,8.0,9,2,3,0,4,1,0,1887,40,38,1.0
41,3,344624,12.0,13,0,3,1,4,1,0,0,50,38,1.0
27,8,194024,4.0,5,5,14,4,4,0,0,0,50,38,0.0
19,3,87497,6.0,7,4,13,2,4,1,0,0,10,38,0.0
22,3,236907,9.0,10,4,5,3,4,1,0,0,20,38,0.0
59,3,169639,11.0,12,6,3,4,4,0,0,0,40,38,0.0
37,3,105803,8.0,9,2,2,0,4,1,3103,0,45,38,1.0
31,3,149507,7.0,8,2,2,0,4,1,0,0,43,38,0.0
18,3,294387,6.0,7,4,5,1,4,1,0,0,40,38,0.0
20,3,161708,9.0,10,4,11,3,4,0,0,0,35,38,0.0
28,3,282389,8.0,9,4,13,1,4,1,0,0,60,38,0.0
28,3,64940,9.0,10,4,7,3,4,0,0,0,30,38,0.0
49,3,195727,12.0,13,2,3,0,4,1,0,0,40,38,0.0
38,1,37931,8.0,9,2,10,0,4,1,0,0,40,38,1.0
19,3,170720,8.0,9,4,11,3,4,1,0,0,20,38,0.0
43,3,152958,12.0,13,2,3,0,4,1,7298,0,40,38,1.0
28,3,312372,8.0,9,2,3,0,2,1,15024,0,40,38,1.0
41,3,39581,9.0,10,0,0,1,2,0,0,0,24,7,0.0
50,3,206862,13.0,14,2,3,0,4,1,0,0,65,38,1.0
46,3,216934,12.0,13,0,0,1,4,1,0,0,40,31,0.0
20,3,143062,9.0,10,4,4,3,4,1,0,0,40,38,0.0
45,3,242391,12.0,13,2,3,0,4,1,0,0,60,38,1.0
28,3,165030,9.0,10,4,3,1,4,0,0,0,50,38,0.0
37,3,199251,9.0,10,2,7,5,4,0,0,0,40,38,0.0
46,5,353012,14.0,16,2,9,0,4,1,0,1902,50,38,1.0
66,3,174491,8.0,9,2,5,0,4,1,0,0,40,38,0.0
35,8,333305,9.0,10,2,14,3,4,0,0,0,40,38,0.0
38,3,203138,12.0,13,2,0,5,4,0,0,0,50,38,1.0
25,3,220220,6.0,7,4,5,3,4,1,0,0,45,38,0.0
55,0,305850,15.0,15,2,3,0,4,1,15024,0,40,38,1.0
48,1,273402,3.0,4,2,13,0,4,1,0,1902,40,38,0.0
56,3,201344,9.0,10,6,2,4,4,0,0,0,38,38,0.0
47,5,218676,13.0,14,2,3,0,4,1,0,0,45,38,0.0
55,5,141807,12.0,13,2,3,0,4,1,0,0,40,38,1.0
41,6,222434,11.0,12,2,10,0,4,1,0,0,40,38,0.0
47,3,266860,9.0,10,2,11,0,4,1,0,0,65,38,1.0
40,3,34113,8.0,9,4,3,1,0,1,6849,0,43,38,0.0
41,3,159549,12.0,13,2,11,0,4,1,0,0,40,38,0.0
21,3,195248,9.0,10,4,11,3,3,0,0,0,20,38,0.0
52,3,109413,8.0,9,4,11,1,4,1,0,0,40,38,0.0
62,3,195343,14.0,16,0,9,4,4,1,15020,0,50,38,1.0
46,3,185291,6.0,7,2,5,0,4,1,0,0,45,38,1.0
21,8,140012,9.0,10,4,14,3,4,1,0,0,20,38,0.0
35,5,114366,12.0,13,2,9,0,4,1,0,0,40,38,0.0
29,3,169631,8.0,9,3,0,3,4,0,0,0,40,38,0.0
21,3,163870,5.0,6,2,7,0,4,1,3908,0,40,38,0.0
35,3,312232,8.0,9,5,2,1,4,1,0,0,50,38,0.0
46,3,229737,12.0,13,2,11,0,4,1,0,0,50,18,1.0
70,8,306563,8.0,9,2,14,0,4,1,0,0,40,38,0.0
35,3,161637,14.0,16,2,9,0,1,1,0,1902,40,35,1.0
34,3,106014,9.0,10,0,2,1,4,1,0,0,60,38,0.0
21,3,25265,10.0,11,4,6,1,4,1,0,0,30,38,0.0
29,3,71860,8.0,9,2,4,0,4,1,0,0,60,38,0.0
41,4,94113,13.0,14,2,3,0,4,1,0,0,60,38,1.0
51,5,208003,8.0,9,2,11,0,4,1,0,0,40,38,0.0
22,3,113550,8.0,9,4,0,3,4,0,0,0,40,38,0.0
47,3,83046,12.0,13,4,3,1,4,1,0,0,40,38,0.0
42,4,277488,15.0,15,2,9,0,4,1,15024,0,65,38,1.0
19,3,205830,8.0,9,4,7,3,4,0,0,0,40,7,0.0
46,3,273575,12.0,13,2,13,0,4,1,15024,0,40,38,1.0
23,3,245147,9.0,10,4,5,3,2,1,0,0,40,38,0.0
49,3,274720,8.0,9,2,2,0,2,1,0,0,40,38,0.0
58,5,163047,12.0,13,0,9,1,4,0,0,0,40,38,0.0
41,6,47902,12.0,13,2,0,0,4,1,0,0,50,38,1.0
50,3,128798,12.0,13,2,12,0,4,1,0,0,40,38,1.0
77,3,154205,8.0,9,6,0,1,4,0,0,0,10,38,0.0
27,3,176683,10.0,11,2,7,0,4,1,0,0,60,38,0.0
29,4,104737,8.0,9,2,2,0,4,1,0,0,60,38,0.0
54,3,349340,0.0,1,2,2,0,1,1,0,0,40,18,0.0
39,6,218249,9.0,10,5,9,4,2,0,0,0,37,38,0.0
32,3,281540,9.0,10,2,12,0,4,1,0,0,50,38,0.0
36,0,112847,12.0,13,2,9,0,1,1,0,0,40,38,0.0
24,1,126613,12.0,13,4,9,3,4,0,0,0,20,38,0.0
50,5,145419,13.0,14,2,11,0,4,1,7688,0,45,38,1.0
32,5,34572,8.0,9,0,4,1,4,1,0,0,65,38,0.0
26,3,104045,12.0,13,4,3,1,4,0,0,0,40,38,0.0
49,8,57665,12.0,13,0,14,3,4,0,0,0,40,38,0.0
38,3,359001,10.0,11,2,9,0,4,1,0,0,42,38,0.0
47,3,105273,12.0,13,6,2,4,2,0,6497,0,40,38,0.0
31,3,201122,9.0,10,2,3,0,4,1,0,0,40,38,1.0
38,3,160035,8.0,9,2,2,0,4,1,0,0,55,38,0.0
50,3,167886,9.0,10,2,11,0,4,1,0,0,40,38,1.0
18,3,32059,6.0,7,4,5,3,4,1,0,0,40,38,0.0
59,4,200453,13.0,14,2,11,0,4,1,0,0,40,38,0.0
56,5,403072,9.0,10,2,2,0,4,1,0,0,50,38,1.0
34,3,37210,8.0,9,4,0,3,4,1,0,0,50,38,0.0
32,3,199416,12.0,13,2,9,0,4,1,0,0,40,38,0.0
29,3,413227,12.0,13,4,7,1,4,1,0,0,35,38,0.0
29,8,188675,9.0,10,0,14,3,2,1,0,0,40,38,0.0
42,3,226902,12.0,13,2,12,0,4,1,0,0,45,38,1.0
37,3,195189,9.0,10,0,7,4,2,0,0,0,40,38,0.0
36,3,116608,8.0,9,0,3,1,4,0,0,0,40,38,0.0
59,3,99131,13.0,14,6,3,1,4,0,0,0,40,38,1.0
32,3,553405,12.0,13,2,11,0,4,1,99999,0,50,38,1.0
52,1,186117,8.0,9,2,10,0,4,1,0,0,56,38,1.0
29,6,67053,8.0,9,4,7,1,1,1,0,0,40,36,0.0
39,3,347960,15.0,15,4,9,1,4,0,14084,0,35,38,1.0
39,3,325374,9.0,10,4,0,1,4,1,0,0,40,38,0.0
69,3,130413,12.0,13,6,3,1,4,0,2346,0,15,38,0.0
43,3,111949,8.0,9,2,7,5,4,0,0,0,35,38,0.0
39,3,278557,10.0,11,2,2,0,4,1,0,1628,48,38,0.0
19,3,194905,9.0,10,4,7,3,4,0,0,0,30,38,0.0
60,1,195453,10.0,11,2,3,0,4,1,0,0,60,38,1.0
51,3,282549,8.0,9,2,6,0,2,1,3137,0,40,38,0.0
75,3,316119,9.0,10,6,9,1,4,0,0,0,8,38,0.0
37,6,252939,10.0,11,4,9,4,2,0,5455,0,40,38,0.0
24,6,506329,9.0,10,4,0,3,1,1,0,0,40,41,0.0
20,3,316043,6.0,7,4,7,3,2,1,594,0,20,38,0.0
58,0,319733,8.0,9,2,13,0,4,1,0,0,70,38,0.0
21,6,99199,13.0,14,4,13,3,4,1,0,0,15,38,0.0
28,3,204600,8.0,9,5,10,2,4,1,0,0,40,38,0.0
40,3,173307,5.0,6,2,6,0,4,1,0,0,40,38,0.0
45,5,34446,8.0,9,2,13,0,4,1,0,0,50,38,0.0
40,5,237293,15.0,15,2,9,5,4,0,15024,0,40,38,1.0
41,3,175642,9.0,10,4,2,1,4,0,0,0,40,38,0.0
58,3,203735,8.0,9,0,3,4,4,0,0,0,40,38,0.0
44,1,171589,10.0,11,2,2,0,4,1,7688,0,40,38,1.0
26,3,197967,8.0,9,2,11,0,4,1,0,0,65,38,0.0
29,3,413297,11.0,12,4,11,1,4,1,0,0,45,25,0.0
45,3,240841,13.0,14,4,9,1,4,0,0,0,40,38,0.0
23,3,152189,11.0,12,4,7,1,4,1,0,0,40,38,0.0
39,6,85874,8.0,9,0,0,4,4,0,0,0,40,38,0.0
45,5,176814,14.0,16,2,9,0,4,1,15024,0,40,38,1.0
51,1,133336,13.0,14,2,9,0,4,1,15024,0,40,38,1.0
22,3,362623,8.0,9,4,5,3,4,1,0,0,40,38,0.0
67,8,37170,3.0,4,0,14,1,4,1,0,0,3,38,0.0
28,3,30912,8.0,9,2,0,0,4,1,0,0,40,38,0.0
23,3,35448,9.0,10,4,7,4,4,0,0,0,25,38,0.0
33,3,173248,8.0,9,2,7,0,2,1,0,0,35,38,0.0
37,3,49626,10.0,11,2,12,0,4,1,0,0,43,38,0.0
19,3,102723,9.0,10,4,0,3,4,0,0,0,40,38,0.0
90,8,166343,1.0,2,6,14,1,2,0,0,0,40,38,0.0
35,3,168322,6.0,7,2,4,0,4,1,0,0,40,38,0.0
62,3,131117,3.0,4,0,12,4,4,0,0,0,38,3,0.0
20,8,210474,9.0,10,4,14,3,4,0,0,0,15,38,0.0
25,3,110138,8.0,9,4,7,1,4,1,0,0,40,38,0.0
21,3,107452,8.0,9,4,2,2,4,1,0,0,40,38,0.0
32,3,160594,9.0,10,4,7,3,4,1,0,0,35,38,0.0
32,1,186784,12.0,13,2,9,5,4,0,5013,0,45,38,0.0
70,1,334666,8.0,9,6,0,1,4,0,0,0,12,38,0.0
65,8,191380,5.0,6,2,14,0,4,1,9386,0,50,38,1.0
57,3,104272,6.0,7,2,2,0,4,1,0,0,40,38,0.0
31,3,19491,9.0,10,4,2,1,4,1,0,0,40,38,0.0
37,3,128715,12.0,13,2,3,0,4,1,0,0,60,38,1.0
34,3,128063,8.0,9,0,7,4,4,0,0,0,36,38,0.0
26,5,37023,9.0,10,2,4,0,4,1,0,0,78,38,0.0
44,3,68748,9.0,10,2,11,0,4,1,0,0,48,38,0.0
66,3,140576,3.0,4,2,2,0,4,1,0,0,40,38,0.0
39,1,327435,8.0,9,0,2,4,4,0,0,0,40,38,0.0
31,3,202729,8.0,9,2,6,0,4,1,0,0,40,38,1.0
53,3,277471,10.0,11,2,12,0,4,1,0,0,40,38,1.0
36,3,189670,8.0,9,2,6,5,4,0,0,0,50,38,0.0
61,3,204908,4.0,5,2,2,0,4,1,0,0,40,38,0.0
43,3,171841,12.0,13,2,11,0,4,1,0,0,40,38,1.0
38,3,78247,9.0,10,2,3,0,4,1,0,0,40,38,0.0
26,3,68895,8.0,9,4,0,1,4,1,0,0,50,25,0.0
27,3,56658,8.0,9,2,5,0,0,1,0,0,8,38,0.0
58,1,259216,4.0,5,0,7,1,4,0,0,0,40,38,0.0
37,6,270278,8.0,9,0,0,4,4,0,0,0,12,32,0.0
56,3,238806,3.0,4,2,2,0,4,1,0,0,26,38,0.0
36,3,111128,9.0,10,5,3,1,4,1,0,0,60,38,1.0
29,3,119429,8.0,9,4,2,1,2,1,0,0,40,38,0.0
28,3,73037,5.0,6,4,13,4,4,1,0,0,30,38,0.0
61,5,84409,14.0,16,2,9,0,4,1,0,0,40,38,1.0
66,5,274451,4.0,5,2,4,0,4,1,0,0,25,38,1.0
31,3,246439,9.0,10,2,4,0,4,1,7298,0,50,38,1.0
21,3,124242,11.0,12,4,7,3,4,0,0,0,40,38,0.0
67,5,123393,8.0,9,2,13,0,4,1,6418,0,58,38,1.0
26,3,159732,8.0,9,6,13,1,4,1,0,0,40,38,0.0
21,3,161415,9.0,10,4,2,1,4,1,0,0,50,38,0.0
33,3,157568,8.0,9,2,6,0,4,1,0,0,40,38,0.0
33,3,168030,8.0,9,0,7,4,4,0,0,0,32,38,0.0
59,6,349910,12.0,13,2,3,0,4,1,10605,0,50,38,1.0
82,4,130329,3.0,4,2,4,0,4,1,0,0,50,38,0.0
34,6,56964,14.0,16,2,9,5,4,0,0,0,50,38,1.0
29,3,370509,12.0,13,2,3,0,4,1,0,0,50,9,1.0
19,3,106306,9.0,10,0,7,3,4,0,0,0,40,38,0.0
57,5,56480,8.0,9,2,3,0,4,1,0,0,1,38,0.0
41,3,115932,9.0,10,2,3,0,4,1,99999,0,50,38,1.0
55,3,154580,5.0,6,2,7,0,2,1,2580,0,40,38,0.0
27,3,404421,9.0,10,4,5,1,2,1,0,0,40,38,0.0
33,3,194901,8.0,9,4,2,1,4,1,0,0,45,38,0.0
43,6,164790,9.0,10,0,0,1,2,1,0,0,50,38,1.0
72,0,94242,9.0,10,6,12,1,4,0,0,0,16,38,0.0
68,5,365020,8.0,9,2,11,0,4,1,0,0,40,38,0.0
29,3,160512,8.0,9,5,0,3,4,0,0,0,40,38,0.0
41,3,170331,12.0,13,2,9,0,4,1,0,0,60,38,0.0
30,3,101266,8.0,9,2,10,0,4,1,0,0,40,38,0.0
31,3,100252,12.0,13,0,7,1,1,1,99999,0,70,38,1.0
54,3,217718,2.0,3,3,7,4,2,0,0,0,30,13,0.0
32,3,170154,11.0,12,5,3,4,4,0,25236,0,50,38,1.0
56,3,105281,8.0,9,6,11,1,4,0,0,1974,40,38,0.0
39,8,361838,12.0,13,2,14,5,4,0,0,0,6,38,1.0
41,6,283917,10.0,11,2,9,0,4,1,0,0,35,38,1.0
48,3,39530,8.0,9,0,0,1,4,0,0,0,40,38,0.0
66,5,212185,3.0,4,2,4,0,4,1,0,0,48,38,0.0
25,4,90752,12.0,13,4,11,1,4,0,0,0,50,38,0.0
31,3,202450,8.0,9,2,6,0,4,1,0,1573,40,38,0.0
32,3,168138,11.0,12,0,11,1,4,1,2597,0,48,38,0.0
51,3,159755,12.0,13,2,3,0,4,1,7688,0,40,38,1.0
42,3,191765,8.0,9,4,0,2,2,0,0,2339,40,37,0.0
22,8,210802,9.0,10,4,14,1,2,0,0,0,35,38,0.0
31,3,340880,15.0,15,2,9,0,4,1,0,0,60,38,1.0
43,5,113211,8.0,9,2,3,5,4,0,0,0,40,38,0.0
42,3,134509,9.0,10,4,13,4,2,0,0,0,40,38,0.0
20,6,147280,8.0,9,4,7,2,3,1,0,0,40,38,0.0
40,3,145441,12.0,13,2,9,0,4,1,0,0,40,38,1.0
65,3,398001,8.0,9,6,0,1,4,0,0,0,20,38,0.0
53,3,31588,12.0,13,2,9,0,4,1,0,0,52,38,1.0
56,3,189975,9.0,10,2,2,0,4,1,0,1902,60,38,1.0
51,6,231495,14.0,16,2,3,0,4,1,7688,0,55,38,1.0
38,8,121135,8.0,9,2,14,0,4,1,0,0,40,38,0.0
44,3,186916,13.0,14,2,3,0,4,1,0,0,50,38,1.0
49,4,213140,8.0,9,2,3,0,4,1,0,1902,60,38,1.0
47,3,176893,8.0,9,0,2,1,2,1,8614,0,44,38,1.0
22,3,115244,11.0,12,2,9,5,4,0,0,0,40,38,0.0
53,3,313243,9.0,10,5,2,1,4,1,0,2444,45,38,1.0
41,1,169995,9.0,10,0,10,1,4,1,0,0,20,38,0.0
19,3,198459,8.0,9,4,0,3,4,1,0,2001,40,38,0.0
27,1,66824,12.0,13,4,9,1,0,0,3325,0,43,38,0.0
48,5,52240,10.0,11,2,3,5,4,0,0,0,25,38,1.0
52,3,35305,3.0,4,4,7,3,4,0,0,0,7,38,0.0
61,6,186451,15.0,15,2,9,0,4,1,0,1902,40,38,1.0
45,5,160724,12.0,13,2,3,0,1,1,0,0,45,2,1.0
29,3,210464,4.0,5,2,6,0,4,1,0,0,40,38,0.0
41,3,207685,9.0,10,0,7,1,4,1,0,0,21,38,0.0
38,3,233717,9.0,10,0,3,4,2,1,0,0,60,38,0.0
32,3,222205,9.0,10,2,9,5,4,0,0,0,40,38,1.0
37,3,167613,8.0,9,2,7,0,4,1,0,0,40,38,0.0
55,3,148773,5.0,6,2,6,0,4,1,0,0,40,38,0.0
62,1,68268,8.0,9,2,13,0,4,1,0,0,40,38,0.0
48,3,174533,8.0,9,2,6,0,4,1,0,0,40,38,0.0
43,3,273230,9.0,10,2,3,0,4,1,0,0,50,38,1.0
25,3,187502,8.0,9,4,11,3,2,1,0,0,24,38,0.0
47,3,209320,8.0,9,5,7,1,4,0,0,0,40,38,0.0
49,5,56841,12.0,13,2,4,0,4,1,0,0,70,38,0.0
55,3,254627,8.0,9,2,7,0,4,1,0,0,40,38,0.0
42,3,42703,8.0,9,0,0,4,4,0,0,0,40,38,0.0
40,3,374137,8.0,9,0,0,3,4,1,0,0,40,38,0.0
34,3,196385,10.0,11,2,3,0,4,1,0,0,40,38,0.0
38,3,192930,8.0,9,5,11,4,4,0,0,0,10,38,0.0
39,3,99527,8.0,9,2,2,0,4,1,0,0,40,38,1.0
45,3,185437,11.0,12,0,2,1,4,0,0,0,55,38,0.0
43,3,247162,11.0,12,4,11,3,4,1,0,0,40,38,0.0
32,0,131534,8.0,9,4,3,1,2,0,0,0,40,38,0.0
18,3,184693,9.0,10,4,7,3,4,0,0,0,20,25,0.0
27,3,704108,13.0,14,4,9,1,4,1,0,0,40,38,0.0
57,3,220262,11.0,12,0,12,1,4,0,0,0,40,38,0.0
38,3,95654,8.0,9,2,0,5,4,0,0,0,60,38,0.0
67,3,89346,12.0,13,2,9,0,4,1,0,0,40,38,1.0
26,3,94392,6.0,7,5,7,4,4,0,0,0,20,38,0.0
21,3,334113,8.0,9,4,6,3,4,1,0,0,40,38,0.0
17,3,32763,5.0,6,4,7,3,4,1,0,0,15,38,0.0
31,3,136651,8.0,9,2,2,0,4,1,0,0,40,25,0.0
51,5,240236,11.0,12,5,11,1,2,1,0,0,30,38,0.0
29,3,53271,12.0,13,2,3,0,4,1,0,0,40,38,1.0
28,3,31493,12.0,13,4,2,3,4,1,0,0,40,38,1.0
32,3,195891,11.0,12,2,9,0,4,1,0,0,45,38,1.0
31,1,209103,9.0,10,2,10,0,4,1,3464,0,45,38,0.0
26,3,211424,9.0,10,2,5,0,4,1,0,0,40,38,1.0
28,1,84657,12.0,13,0,9,1,4,0,0,0,40,38,0.0
40,3,151408,13.0,14,4,9,1,4,0,0,0,40,38,0.0
51,3,106819,3.0,4,4,5,3,4,1,0,0,19,38,0.0
62,3,132917,9.0,10,2,13,0,2,1,0,0,20,38,0.0
54,3,146834,5.0,6,2,6,0,4,1,0,0,60,38,0.0
55,3,164332,8.0,9,5,7,1,4,0,0,0,16,38,0.0
24,3,30656,8.0,9,4,5,1,4,1,0,0,20,38,0.0
27,3,113501,13.0,14,4,0,3,4,1,0,0,45,38,0.0
18,3,165316,8.0,9,4,13,3,4,1,0,0,30,38,0.0
22,3,233955,12.0,13,4,9,1,0,0,14344,0,40,38,1.0
21,3,126613,8.0,9,4,11,1,4,0,0,0,40,38,0.0
44,5,361280,9.0,10,2,11,0,1,1,0,0,80,29,1.0
50,8,123044,13.0,14,2,14,0,4,1,0,0,60,38,1.0
38,3,165472,12.0,13,2,9,0,4,1,0,0,40,38,1.0
39,3,99452,12.0,13,2,9,0,4,1,0,0,50,38,1.0
27,3,84977,8.0,9,2,2,0,4,1,0,0,40,38,0.0
35,3,240458,6.0,7,0,2,1,2,1,0,0,40,38,0.0
51,3,230858,9.0,10,2,2,0,4,1,0,1977,60,38,1.0
60,3,123218,9.0,10,2,7,0,4,1,0,0,40,38,0.0
62,8,191118,9.0,10,2,14,0,4,1,7298,0,40,38,1.0
38,3,115289,8.0,9,2,6,0,4,1,0,0,40,38,0.0
37,3,373895,9.0,10,5,5,1,2,1,0,0,35,38,0.0
43,3,152617,9.0,10,0,0,3,4,0,0,0,40,38,0.0
49,6,72619,9.0,10,0,0,4,4,0,0,0,50,38,0.0
17,3,41865,5.0,6,4,7,3,4,0,0,0,25,38,0.0
32,3,190228,8.0,9,4,7,1,4,1,0,0,60,38,0.0
23,3,193090,12.0,13,4,9,1,4,0,0,0,38,38,0.0
28,3,138692,12.0,13,2,9,0,4,1,0,1887,40,38,1.0
83,4,153183,12.0,13,2,3,0,4,1,0,2392,55,38,1.0
25,3,181896,12.0,13,4,0,3,4,0,0,0,40,38,0.0
42,3,268183,12.0,13,2,3,0,4,1,0,1485,60,38,0.0
46,1,213668,6.0,7,4,7,1,4,1,0,0,40,38,0.0
29,3,99369,12.0,13,4,9,1,3,0,0,0,50,38,0.0
44,3,104196,13.0,14,2,3,0,4,1,0,0,45,38,1.0
60,5,176839,15.0,15,2,11,0,4,1,0,0,45,38,1.0
30,1,99502,10.0,11,0,10,4,0,0,0,0,40,38,0.0
24,3,183410,9.0,10,4,11,3,4,0,0,0,17,38,0.0
17,3,25690,5.0,6,4,7,3,4,0,0,0,10,38,0.0
76,8,201986,6.0,7,6,14,2,4,0,0,0,16,38,0.0
31,3,188961,11.0,12,4,12,3,4,0,0,0,40,38,0.0
52,3,114971,9.0,10,2,2,0,4,1,0,0,40,38,1.0
39,3,121468,12.0,13,4,3,3,1,0,0,0,35,38,0.0
73,4,191540,12.0,13,2,11,0,4,1,0,0,50,38,1.0
38,3,146398,8.0,9,4,7,4,2,0,0,0,24,38,0.0
48,3,193553,8.0,9,0,7,1,2,0,0,0,20,38,0.0
60,3,121127,5.0,6,6,11,1,4,0,0,0,40,38,0.0
26,3,389856,8.0,9,4,13,1,4,1,0,0,40,38,0.0
20,3,290504,8.0,9,4,7,2,4,1,0,0,40,38,0.0
54,6,137065,14.0,16,4,3,1,4,0,0,0,40,38,1.0
50,1,212685,8.0,9,2,7,0,2,1,0,0,40,38,0.0
20,3,71475,9.0,10,4,0,3,4,0,0,0,40,38,0.0
23,3,111450,9.0,10,4,0,2,2,1,0,0,22,38,0.0
35,3,225860,10.0,11,2,2,0,4,1,0,0,40,38,1.0
43,3,129853,5.0,6,4,6,1,2,1,0,0,40,38,0.0
50,3,99925,8.0,9,2,0,0,4,1,0,0,32,38,0.0
58,3,227800,1.0,2,5,4,1,2,1,0,0,50,38,0.0
55,6,111130,11.0,12,0,0,3,1,1,0,0,40,38,0.0
29,3,100764,12.0,13,2,3,0,4,1,0,0,45,38,1.0
47,3,275095,9.0,10,0,6,1,4,0,0,0,40,38,0.0
39,3,147500,8.0,9,2,9,5,2,0,0,0,40,38,0.0
63,1,150079,8.0,9,2,0,5,4,0,0,0,35,38,1.0
27,3,140863,8.0,9,4,13,1,4,1,0,0,60,38,0.0
62,8,199198,6.0,7,0,14,1,2,0,0,0,40,38,0.0
38,3,193372,9.0,10,4,3,3,4,0,0,0,40,38,0.0
25,3,196771,8.0,9,4,5,1,4,1,0,0,65,38,0.0
31,3,231826,8.0,9,2,7,0,4,1,0,0,52,25,0.0
40,0,196456,9.0,10,4,0,3,4,0,0,0,40,38,0.0
